fips	name	state	sq_km	precip	snow	temp	life_expectancy	avg_income
51177	tazewell county	19	1343.66	44.4	35.8	50.5	74.31	38888
28091	neshoba county	13	1476.64	56.4	0.9	64.4	73.06	36604
47047	giles county	20	1582.3	56.1	1.9	58.3	75.68	38766
13025	burke county	8	2141.99	46.2	0.1	64.3	73.27	35524
16005	blaine county	29	6831.71	15.5	77	42.2	82.99	113780
24011	dorchester county	40	1400.54	44.1	5.5	58.4	77.03	46562
39039	fayette county	6	1052.47	40.2	20.2	52.4	75.34	38449
40107	ottawa county	18	1219.47	44.1	5.5	58.4	74.26	35746
6107	yuba county	4	1636.91	43.8	31.9	58.8	76.12	40929
18125	putnam county	26	1244.59	45	21.6	51	78.36	37479
8077	montrose county	15	5804.02	14.8	34.8	47.8	79.59	39930
36025	franklin county	24	4219.63	40.4	95.3	41.6	79.17	37644
26997	becker county	38	3406.17	26.9	44.8	41	79.01	47272
35053	valencia county	1	2762.83	9.8	5.7	55.7	76.82	33424
17003	bureau county	33	2250.79	37.1	26.5	49.8	79.49	43931
21185	perry county	5	879.75	46.9	9.8	55.4	70.6	38523
47993	anderson county	3	2752.13	45.9	0.5	65.4	73.41	34242
21053	edmonson county	5	784.468	51.5	4.8	57.8	77.59	32253
47169	warren county	20	1120.62	51	5	59	74.99	33970
2180	northwest arctic borough	31	92326.5	11	59.8	21.5	74.51	47854
27051	isanti county	38	1128.57	33.4	59.4	43.5	80.38	44049
49037	tooele county	17	17979.6	11.6	47.7	50.7	78.21	36836
1051	franklin county	7	1641.84	56.6	0.9	59.8	73.31	34318
47113	meigs county	20	505.398	53.9	3.1	56.9	74.04	33526
18023	decatur county	26	964.946	45.6	13.6	53.4	78.07	42733
26157	wexford county	25	1463.23	34	98.7	43.7	77.83	36454
13063	colquitt county	8	1416.68	49.8	0	66.9	74.78	32526
19087	iowa county	41	1518.92	37.4	26.5	48.2	80.81	55204
36031	greene county	24	1676.14	48.2	38.6	45.2	78.61	47008
42027	clinton county	12	2299.87	40.3	29.4	49.7	78.58	39716
33011	sullivan county	45	1392.16	44.5	60.1	44.3	79.5	51682
42119	wayne county	12	1879.25	46.1	68.8	43.9	77.97	43996
51782	staunton city	19	51.5938	39.1	22.7	53.6	78.66	44316
37057	edgecombe county	16	1309.06	45.5	4.4	60	75.06	34946
18069	jefferson county	26	934.034	46.9	11.5	55.8	76.18	41981
27105	pennington county	38	1596.93	23.1	39.7	40	79.73	55399
37169	tyrrell county	16	1012.11	46.6	3.1	60.2	77.51	30000
20043	ellis county	28	2330.76	23.6	13.9	54	79.65	46465
29083	howell county	14	2401.56	47.1	8.8	56.3	75.78	34055
993	autauga county	7	1539.61	51.6	0.2	62.2	75.67	41618
48065	cherokee county	3	2727.14	47.6	0.4	65.2	76.24	34468
46027	davison county	2	1127.94	24.2	34.6	47.3	79.95	50794
35047	taos county	1	5704.12	16.2	73	44	79.98	38455
38051	morton county	39	4988.63	17.5	40.8	42.4	79.58	52153
21157	menifee county	5	527.283	51.2	9.5	56.2	74.79	30305
46077	lyman county	2	4253.14	19.8	36.6	47.1	77.49	47431
4015	santa cruz county	46	3203.61	17.8	0.7	61.7	81.97	39057
48227	irion county	3	2723.49	20.2	1.4	62.2	79.53	68327
29149	perry county	14	1228.58	44.1	4.5	55.2	78.63	41321
46055	harding county	2	6919.33	15.5	50.5	44.3	79.9	51036
51822	williamsburg city	19	23.1553	48.3	5	58.7	81.68	65906
42123	wyoming county	12	1029.02	39.9	43.8	49.4	78.19	45285
21993	acadia parish	23	1696.78	61.1	0	67.9	74.23	37304
47059	hancock county	20	575.816	44.7	7.2	56	73.35	27042
48235	jeff davis county	3	5865.17	16.4	2.2	60.4	82.06	42947
17195	woodford county	33	1367	38.3	21.8	50.8	80.3	52928
39079	lawrence county	6	1174.22	46.2	9.5	53.8	75.26	38673
53029	kittitas county	0	5949.98	29.3	21.1	46.3	80.98	42603
36091	seneca county	24	838.404	35.7	59.7	48.5	79.2	38593
5005	calhoun county	10	1627.98	57.3	0.8	62.3	75.71	34426
8003	bent county	15	3918.3	13.9	18.8	54	76.78	27574
31141	rock county	-1	2611.47	25.9	41.5	46.8	80.22	49241
48473	wharton county	3	2813.12	47.5	0	69.5	77.55	41473
53015	garfield county	0	1841.05	17.3	11.8	48.9	80.56	44510
41047	sherman county	11	2133.15	12.1	13.5	49.2	80.22	52296
42075	mckean county	12	2536.11	46.3	69.7	44.8	77.63	45261
28077	lincoln county	13	1518.06	60.5	0.3	64.5	74.53	38682
26075	keweenaw county	25	1398.88	29.3	207.7	41.8	80.2	47618
51512	bristol city	19	33.4202	45.6	12.5	53.9	74.18	40912
51141	prince george county	19	686.942	47.1	3.9	58.2	79.41	38779
19019	carroll county	41	1474.84	34.3	29.2	47.8	80.36	54456
31041	deuel county	-1	1139.21	18	26.5	49.8	79.99	44289
18019	daviess county	26	1112.38	47.9	9.4	56.4	77.17	42064
37999	billings county	39	2975.48	15.3	31.6	43.5	84.04	74682
30047	mccone county	36	6843.27	12.7	16.5	44.9	79.44	42209
35025	mora county	1	4992.68	21	71.4	47	78.75	35534
17143	pope county	33	955.11	49.3	7.6	58.4	77.98	30306
21033	carroll county	5	332.994	45.8	18.3	56.1	74.19	36349
29189	schuyler county	14	795.916	41.3	22.3	50.9	78.06	29013
48073	coke county	3	2360.7	23.2	4.8	63.6	76.65	41895
28105	pike county	13	1059.35	63.7	0	65.7	73.42	31048
17097	livingston county	33	2704.54	36.8	20.6	50	77.98	44775
6083	sierra county	4	2468.69	67.3	58.4	50.8	79.01	46615
39115	ottawa county	6	660.091	33.2	25.7	50.7	79.35	51637
30067	powder river county	36	8542.29	14	41.2	46.1	79.64	32479
8103	san juan county	15	1003.66	26.5	172.7	35.1	79.89	44029
8071	mineral county	15	2268.21	23.3	225.6	36.5	81.25	71095
48117	dickens county	3	2335.45	22.7	1.6	61.2	77.23	31586
27111	polk county	38	5105.07	23.8	37	39.6	78.94	48820
37051	davie county	16	682.968	44.6	3.7	56.9	78.65	47630
19149	poweshiek county	41	1514.93	36.7	28.6	47.3	79.83	46950
29219	worth county	14	690.5	36	17.4	50.5	78.7	35573
46023	corson county	2	6396.48	17.7	40.7	44.2	72.13	29927
37061	franklin county	16	1273.63	45.6	1.3	58.4	77.34	36238
48439	throckmorton county	3	2363.5	28.9	0.5	63.3	77.91	35941
21197	rowan county	5	724.723	46.5	8.4	56.2	75.91	30777
1105	russell county	7	1660.56	50.5	0.3	66	74.43	33104
51812	waynesboro city	19	38.7242	44.4	22.7	53.2	78.66	44316
38085	stutsman county	39	5754.3	19.2	39.4	41.8	79.46	54491
40043	grady county	18	2850.27	35.9	3.1	61	75.77	39675
48215	hopkins county	3	1987.02	46	0.3	63.1	76.79	39120
28075	leflore county	13	1536.79	51.8	0.8	63.6	72.73	36399
13217	peach county	8	389.188	45	0	63.8	73.82	38066
13291	ware county	8	2312.6	46.8	0.1	67.5	74.22	33906
39061	henry county	6	1077.46	36.8	23	50.1	79.47	45884
1039	dallas county	7	2534.86	39.4	0.2	63.8	72.39	36026
42023	clarion county	12	1556.15	46.2	47.8	47.1	78.27	41732
26055	huron county	25	2165.45	32	49.1	45.8	78.39	45425
47075	houston county	20	518.749	53.4	5.3	57.5	75.11	32822
51189	wythe county	19	1196.37	38.4	20.5	51.1	76.52	35608
16003	bingham county	29	5422.89	10.6	26.8	45.4	78.65	36335
1037	dale county	7	1453.31	54	0.1	66.5	76.26	36613
22091	st. martin parish	23	1910.53	63.2	0.1	67.5	75.92	37645
27097	nobles county	38	1852.08	29.2	37.8	44.5	81.35	45100
38045	mckenzie county	39	7149.55	15.5	40.7	42.8	78.29	62549
40005	bryan county	18	2342.53	44.6	2.3	62.2	75.57	34575
36995	alexander county	16	673.358	49.8	2.7	59.2	77.48	37438
4993	arkansas county	10	2560.99	50.3	2.4	62.4	74.57	45290
55041	iowa county	9	1975.38	37.8	39.9	45.5	80.17	48073
40001	beckham county	18	2335.67	27.5	6.7	58.8	73.72	37948
51682	martinsville city	19	28.3766	45.1	6.4	55.5	73.26	39367
35011	guadalupe county	1	7847.07	15.6	21.9	56.8	76.89	32994
37009	bladen county	16	2265.87	49	0.1	61.5	74.56	34306
51075	halifax county	19	2117.91	44.9	3.6	56.7	75.66	37329
53067	whitman county	0	5592.43	17.8	25.4	48.4	81.4	40935
47135	rhea county	20	816.822	56.3	2.8	57.8	75.18	34147
41019	hood river county	11	1352.2	32.7	39.2	50.2	80.34	56624
18161	wabash county	26	1068.21	40.3	27.4	49.9	77.87	43820
51632	galax city	19	21.3336	43.6	20.3	51.4	74.92	36023
18171	wells county	26	953.341	38.3	23.6	50.4	79.52	42730
18135	scott county	26	493.126	46.9	12.4	53.8	73.42	37475
47123	obion county	20	1411.16	51.9	6.9	58	75.28	40666
37039	columbus county	16	2429.71	49.4	2.1	61.9	73.81	32397
54017	greenbrier county	22	2640.89	46	44.5	49.5	76.48	38098
22061	natchitoches parish	23	3243.34	56.6	0.3	66.6	75.61	39860
27079	mahnomen county	38	1444.89	25	45.4	41.4	76.75	36950
51085	isle of wight county	19	817.465	49.5	5.1	59.8	78.03	55308
22999	franklin county	43	4395.19	44.5	97	39.8	79.22	38544
28001	benton county	13	1053.13	57.9	2.6	59.9	74.64	30285
47087	lake county	20	429.381	46.8	7.6	59	72.81	23230
21175	ohio county	5	1521.03	48.9	8.7	57	76.01	33262
37157	scotland county	16	826.556	43	1.7	62.2	74.55	33229
1121	washington county	7	2797.72	60.2	0	64.4	74.82	36323
17061	hardin county	33	459.697	49.9	8	55.7	75.21	37155
39013	champaign county	6	1109.62	40.7	18.6	51	77.39	41055
28099	panola county	13	1774.51	56	1.2	61.6	72.7	32496
13133	hancock county	8	1220.06	44.5	0.1	63.4	75.28	29917
17145	pulaski county	33	515.887	49	8	57.3	74.72	36146
39127	preble county	6	1098.74	40.5	13.9	51.4	77.41	40607
29105	lincoln county	14	1622.79	40.8	16.6	55.5	77.32	40788
26143	sanilac county	25	2493.05	32.2	39.7	46.4	78.27	38004
28055	jefferson county	13	1346.62	59.5	0.3	63.7	73.35	33098
36107	washington county	24	2152.71	42.3	54.7	47.6	79.13	40043
26115	newaygo county	25	2112.61	36.7	66.2	46.4	78.1	38037
29161	pulaski county	14	1416.99	46.5	12.7	54.4	76.26	40512
37189	yadkin county	16	867.493	44.7	8.4	56.5	77.23	37027
45999	bennett county	2	3068.21	20.1	40.7	46.2	74.69	29462
1115	tallapoosa county	7	1855.77	55.2	0.2	61.6	75.01	40696
5017	cleveland county	10	1548.25	54.4	0.9	64.1	76.09	40344
32013	mineral county	32	9719.82	4.9	11.5	55.7	74.26	38074
38083	steele county	39	1844.61	20.5	37.8	40	81.17	63327
19141	plymouth county	41	2234.72	29.1	31.1	47.1	80.64	57589
21077	grayson county	5	1291.71	49.9	6.1	54.8	74.94	33580
32021	storey county	32	680.962	12.4	51.6	50.2	82.13	59651
38039	logan county	39	2571.33	20	44.5	42	80.68	60543
48405	schleicher county	3	3394.55	23.2	0.1	63.4	78.15	40136
37031	cherokee county	16	1179.4	60.3	4.7	56.4	76.72	32266
20011	chautauqua county	28	1654.69	41.3	10.2	57.5	77.08	40661
46041	faulk county	2	2542.58	20.8	33.8	44.9	81.09	42762
16049	latah county	29	2786.48	26.5	46	46.8	81.01	41341
21173	nicholas county	5	505.465	46.4	11.9	53.4	73.84	33999
54001	brooke county	22	231.034	41.5	16.8	51.4	77.11	41740
32019	pershing county	32	15634.7	7.2	8.7	51.6	78.36	32592
55111	taylor county	9	2525.32	32.7	52.7	42.1	81.54	39051
38035	kidder county	39	3499.51	18.1	39.2	41.1	81.18	50285
48425	stonewall county	3	2373.24	23.8	3.7	63.2	77.46	53416
28085	marshall county	13	1828.99	56.1	1.8	59.4	73.4	32341
47109	marshall county	20	972.442	54.8	2.2	57.7	76	37550
13281	twiggs county	8	928.304	45.7	0.7	64.1	74.66	39530
38025	golden valley county	39	2593.89	15	32.9	43.7	81.26	43871
13077	dawson county	8	546.042	58.5	0.5	56.8	78.26	45201
55107	shawano county	9	2313.44	31.3	46.9	42.4	79.51	42290
39123	pike county	6	1140.32	40.5	9.5	53.3	74.75	37443
20179	stanton county	28	1762.1	18.1	22.9	55.5	78.63	63897
13175	long county	8	1037.01	47.6	0.1	68.1	77.1	27071
13271	toombs county	8	942.771	51.2	0.1	65.3	74.15	35517
20063	greeley county	28	2016.06	18.4	23.7	52.4	78.2	59191
16015	butte county	29	5792.51	11.6	45.1	43.3	78.74	38961
48453	upton county	3	3215.01	15.1	1.3	64.6	76.37	44545
40049	harmon county	18	1391.33	26.3	3.8	60.5	75.19	35642
2222	skagway municipality	31	1124.11	31.9	262.4	41.9	79.9	81471
28993	adair county	14	1469.36	40	15.7	51.2	77.97	33578
46081	mcpherson county	2	2943.89	21	43.2	42.8	81.16	38625
46119	union county	2	1193.29	30	31.9	46.7	80.72	107497
48003	armstrong county	3	2354.58	22.2	14.1	56.7	77.22	47995
21075	graves county	5	1429.03	52.2	1.4	59	76.07	38130
26007	barry county	25	1432.51	37.4	62.7	47.2	79.35	44919
13073	crisp county	8	705.921	45.9	0	64.4	74.87	32540
20051	franklin county	28	1480.86	40.4	11.6	54.8	77.88	42383
46129	ziebach county	2	5079.58	18.3	37.2	45.4	76.39	20571
8049	jackson county	15	4179.53	16.5	94.1	36.8	80.54	49723
2097	hoonah-angoon census area	31	16981.4	91.7	105.4	42.4	79.9	61752
46103	sanborn county	2	1474.59	23.6	31.9	47	80.26	48731
20041	elk county	28	1668.64	40.6	12.2	56.2	77.27	40899
55021	door county	9	1248.28	30.5	49.4	44.2	80.95	63178
23019	waldo county	43	1890.58	47.9	63.9	44.2	79.34	40912
48111	delta county	3	665.174	44.8	0.9	63.1	75.54	34803
21231	woodford county	5	489.012	46	9.1	55	78.17	51753
20075	hodgeman county	28	2227.37	23	23.5	53.8	80.05	49176
26149	tuscola county	25	2080.72	33.8	39.3	46	78.08	37979
19183	winneshiek county	41	1786.71	34.7	38.8	47.4	82.62	50175
28037	hancock county	13	1227.56	63.3	0	66	76.3	35262
36017	delaware county	24	3735.95	44.7	64.4	45.5	79.54	39632
26053	houghton county	25	2613.56	32.1	207.7	40	79	37674
19009	bremer county	41	1127.89	36.7	33	46.2	82.14	49405
18071	jennings county	26	975.364	46.7	14.1	54.7	75.53	38959
21037	casey county	5	1150.57	52.7	14.5	56.1	75.14	31205
47175	weakley county	20	1503.11	53	2.8	58.4	76.77	37316
2156	lake and peninsula borough	31	61894.5	24.5	78.7	36.1	75.15	65414
47137	roane county	20	934.285	55.7	2.2	57.6	76.09	40980
51109	mecklenburg county	19	1619.96	43.9	4.5	58.9	76.13	37240
17125	monroe county	33	997.208	43.2	11.5	56.1	80.48	58686
31065	gosper county	-1	1186.62	23.4	22.4	50.2	79.86	52671
35039	san miguel county	1	12230.1	16.7	22.3	53.2	76.67	34579
47091	lawrence county	20	1598.36	59.2	4	58.1	75.33	35252
51013	bland county	19	926.273	40.3	27.2	50.7	75.79	37321
32015	nye county	32	47090.9	6.9	13	53.5	74.1	37835
37115	montgomery county	16	1273.05	46.3	3.3	59.9	77.33	35611
38075	sheridan county	39	2518.46	17.6	36.5	42.3	82.44	35497
47119	moore county	20	334.685	56	2.3	57.7	79.03	41276
2102	juneau city and borough	31	6829.22	90.5	79.6	42	80.35	68145
21133	logan county	5	1430.01	50.7	7.2	57.3	75.81	36005
18121	posey county	26	1060.79	47	11.2	57.3	78.93	48180
32011	lyon county	32	5183.17	5.4	3.8	51.4	76.6	38713
39045	gallia county	6	1208.31	41	7.2	57.5	75.55	39864
48163	gillespie county	3	2740.72	31.5	0.6	65.1	81.04	60561
35995	allegany county	24	2665.88	38.5	71.3	45.2	79.05	34880
2005	aleutians east borough	31	18091.3	41.7	73.1	40	83.73	56676
1009	chambers county	7	1545.01	52.3	0.1	61.6	74.06	33859
17113	marion county	33	1482.45	43.5	10.8	54.4	76.66	43059
31143	saline county	-1	1486.7	29.7	23.4	51.3	79.27	43763
20141	pottawatomie county	28	2177.62	34.7	17.4	53.6	79.64	52564
26019	cass county	25	1269.33	40.7	65.6	47.8	78.49	44994
54037	logan county	22	1175.21	46.7	15.8	56.7	72.22	36525
55075	oconto county	9	2583.46	31.5	53.6	42.3	79.64	45609
47011	carter county	20	883.866	45.1	11.2	55.7	76.26	34579
19173	warren county	41	1475.88	36.3	27.9	49.5	80.02	50698
50993	accomack county	19	1163.74	42.9	7.9	58.4	75.99	42764
51073	greensville county	19	764.635	44.7	2.8	58.9	74.37	32391
45057	mccormick county	42	930.142	45	0.3	64.4	77	38513
22111	webster parish	23	1536.28	54.2	0.8	64	74.14	40175
20001	barton county	28	2318.72	27.1	16.4	56	78.66	48036
47021	cocke county	20	1125.4	44.2	4.5	57.8	73.27	31942
40113	pittsburg county	18	3381.11	45.9	4.1	62.3	74.46	38551
1045	escambia county	7	2447.82	66.4	0.1	65.4	74.15	32996
12069	liberty county	30	2164.1	67.3	0	66.5	76.13	23582
6025	lake county	4	3254.35	37.3	0.4	56.9	75.8	43185
13181	mcduffie county	8	666.814	44.2	0.4	61.7	73.76	36982
5053	howard county	10	1524.38	55.7	2.2	63.4	74.84	35292
22085	st. james parish	23	625.582	62.5	0.2	68.7	76.69	48484
37167	transylvania county	16	980.105	73.3	9.3	54.1	80.33	42070
46105	oglala lakota county	2	5422.4	18.5	34.4	47.8	66.81	25047
20167	seward county	28	1655.87	20.2	19.1	56.2	78.38	38621
48181	hale county	3	2602.11	20.6	9.8	58.1	77.9	32263
39167	wyandot county	6	1053.77	37.7	22.3	50.3	78.67	45588
40131	texas county	18	5286.93	19.2	16.1	56.4	77.64	46597
48419	starr county	3	3168.02	21.6	0	74.5	79.11	26316
54043	marshall county	22	791.063	42.6	17.1	53	77.41	41028
17109	macoupin county	33	2234.95	38.6	17.7	54	78.02	41607
28135	tunica county	13	1177.6	53.8	2.1	62.6	70.93	32425
5063	johnson county	10	1709.1	50.4	2.2	59.6	76.48	28970
8039	gilpin county	15	388.229	24.6	193.3	39.6	80.79	48128
49997	caledonia county	34	1680.95	42.2	89.4	41.3	79.9	41246
48219	howard county	3	2333.04	20.1	1.4	64.3	74.89	40255
47071	henry county	20	1455.16	53.6	4.6	57.7	74.68	41989
39121	pickaway county	6	1297.97	38.9	14.1	52.7	77.5	41131
37105	macon county	16	1335.36	69.2	8	54	78.35	40057
54009	doddridge county	22	828.07	46	25	52.6	76.91	28862
37997	benson county	39	3596.57	18.9	33.2	39	74.36	34482
42049	fulton county	12	1133.25	38.1	20.6	52.7	78.81	45522
35015	hidalgo county	1	8905.57	12.6	4	60.8	78.14	41555
46999	bledsoe county	20	1052.64	52.8	5.2	58.2	76.57	26281
18109	orange county	26	1031.79	47.7	11.9	53.6	76.68	38124
13111	franklin county	8	677.294	50.8	0.8	60.2	74.79	36672
48091	coryell county	3	2725.2	33.6	0.1	64.8	77.88	33996
28057	jefferson davis county	13	1057.87	59.1	0.4	64.5	73.59	30097
17033	douglas county	33	1079.16	40.2	18.2	52.1	78.85	51537
13251	stewart county	8	1188.15	49.7	0	64.1	74.36	22771
42053	huntingdon county	12	2265.34	39.2	26.3	50.4	79.33	38558
36113	wyoming county	24	1535.22	40.9	101.8	45.2	79.31	39801
29187	saline county	14	1956.72	42.7	16.6	54	77.17	38580
13253	sumter county	8	1250.17	48.9	0.1	63.6	74.95	35847
47061	hardeman county	20	1729.45	54.4	2.4	59.4	74.65	29430
21101	jackson county	5	894.056	47.9	12.8	52.9	73.31	28352
19079	henry county	41	1124.79	38.7	26.4	51.9	79.55	43223
18065	jasper county	26	1449.42	39.2	21.7	50.3	78.01	43293
21229	wolfe county	5	575.419	48.3	23.5	56.6	71.15	31083
42015	cameron county	12	1026.23	42.6	38.3	48.4	79.2	48651
47129	pickett county	20	422.113	54	17.8	55.8	76.18	39686
12055	jackson county	30	2378.07	53.7	0	67.5	76.17	32106
24015	garrett county	40	1681.28	44.6	92	48.4	78.86	45595
19051	dickinson county	41	985.539	29.4	39.9	46.1	81.27	58592
13275	treutlen county	8	516.529	45.1	0.1	65.9	75.09	30119
45081	williamsburg county	42	2419.46	49.1	1.4	63.1	73.44	32726
26099	mecosta county	25	1437.75	36.6	61.1	44.8	79.19	34252
8009	cheyenne county	15	4605.71	17.1	19.3	50.7	79.56	56699
48267	knox county	3	2203.11	26.8	2.2	63.4	77.49	38457
17149	randolph county	33	1490.5	43.6	10.1	55.8	77.68	36905
17063	henderson county	33	981.274	36.8	21.7	51.3	78.65	41951
39063	highland county	6	1432.48	42.6	17.8	52.1	76.12	36326
48287	lipscomb county	3	2414.33	23	14.6	56.8	77.82	64757
12995	atkinson county	8	878.788	50.2	0.1	66	73.92	30511
40137	wagoner county	18	1454.43	45.6	6.3	61.5	77.67	39550
18147	switzerland county	26	571.51	45.8	18.3	55.9	76.5	30827
54021	hancock county	22	213.957	39.4	15.5	51.3	76.71	42128
29167	randolph county	14	1250.22	43.2	11.9	53.8	76.33	39903
46033	dewey county	2	5963.43	18.7	39.4	45.6	71.02	35720
27117	red lake county	38	1119.93	24.5	44.7	39.4	79.29	51750
21083	hancock county	5	486.02	46.6	12.4	57.9	77.17	36929
17179	warren county	33	1404.82	39	24.9	50.8	78.39	41274
20067	hamilton county	28	2580.96	16.8	19.2	54.9	77.63	63834
19181	winnebago county	41	1037.26	34.4	34.1	45.6	80.68	44528
32009	lincoln county	32	27540.3	10.5	13.2	52.8	76.68	36604
46089	miner county	2	1476.89	27.5	41.4	44.6	80.25	52938
4003	greenlee county	46	4770.7	16.6	11.4	57.9	78.25	39855
21167	morgan county	5	987.114	44.8	8.7	53.4	75.65	26831
40047	greer county	18	1655.84	29.1	5	60.8	75.73	26344
40081	mccurtain county	18	4793.13	54	2.1	60.6	73.1	31648
13071	crawford county	8	841.522	46.2	0.2	63.8	76.63	33784
37133	pender county	16	2256.65	54.2	1.2	62.2	78.11	35914
13249	stephens county	8	463.975	57.4	1.3	60.2	74.51	38915
1085	marion county	7	1922.66	61	2.8	61.5	74.54	33264
26025	chippewa county	25	4036.52	33	102.2	41.5	79.57	34269
40051	harper county	18	2691.04	23.8	15.9	57.5	76.34	46436
45045	jasper county	42	1696.78	47.9	0.1	65	76.5	29242
20009	chase county	28	2002.21	36.3	13.7	54.8	78.17	46385
38019	eddy county	39	1632.13	21.2	51.3	40.6	77.22	54013
31117	nance county	-1	1143.83	28.1	28.4	50	78.45	38000
47063	hardin county	20	1495.26	58.2	2.7	60.7	73.96	39387
29159	polk county	14	1646.01	45.9	13.7	55.9	76.57	33703
40013	cherokee county	18	1940.96	50.2	5.5	60	75.55	32290
48233	jasper county	3	2431.11	57	0	66.3	75.48	40803
19031	clarke county	41	1116.72	38	26.1	49.6	78.57	43888
48143	fisher county	3	2328.25	24.8	3.9	63.6	77.71	46444
27993	adams county	13	1197.46	61	0.1	65.2	74.09	33880
39071	jackson county	6	1088.6	42	21.5	52.4	74.58	35783
21139	mccreary county	5	1105.42	52.4	9.2	54.4	72.85	25835
34995	catron county	1	17933.6	15.7	18.9	50.9	80.07	32010
31055	frontier county	-1	2524.18	21.9	26.7	50	81.12	44469
42109	tioga county	12	2936.47	35.6	48	46.3	79.23	41039
31079	hitchcock county	-1	1838.74	21.3	24.8	51.4	79.17	37990
50011	orleans county	34	1796.38	53.1	96.4	40.8	79.35	43542
20199	woodson county	28	1289.35	43.1	12.2	55.6	76.91	35561
30099	wheatland county	36	3684.21	14.5	29.9	42.7	79.63	35934
31053	franklin county	-1	1491.36	25.8	20.3	51.3	79.2	47132
51712	norton city	19	19.3662	48	52.6	53.3	76.34	32988
20025	comanche county	28	2041.68	25.8	16.2	56.9	76.9	45954
38057	oliver county	39	1871.3	18.5	46.4	43.6	82.19	48290
47067	haywood county	20	1380.74	54.1	3.7	60.5	74.64	32023
31007	boyd county	-1	1398.43	24.2	32.7	47.5	80	55795
48487	winkler county	3	2178.48	13.8	3.8	64.4	74.58	57584
5007	carroll county	10	1631.6	45.9	9	58.2	77.97	33690
37137	person county	16	1016.14	45.4	6.4	57	76.61	38202
29121	mercer county	14	1175.43	37.4	13.8	52.7	78.92	32388
29217	webster county	14	1534.73	44.8	8.2	55.1	77.75	32589
46111	sully county	2	2607.66	20.6	46.5	45.6	81.65	76036
40017	cimarron county	18	4752.11	17.5	27.1	56.2	76.95	60706
48423	sterling county	3	2391.72	21.2	2.7	62.9	77.49	58174
54097	wirt county	22	602.201	43.2	14.7	52.8	76.64	32156
23021	washington county	43	6637.33	48.1	76.4	43.2	77.22	40378
17009	cass county	33	973.346	37.9	15.4	52	77.23	42649
20191	wallace county	28	2366.35	19.8	25.3	51.9	79.47	56954
48333	moore county	3	2330.19	18.4	13.1	56.2	77.65	41275
48499	zavala county	3	3360.27	21.8	0.1	72.7	77.86	29202
13095	effingham county	8	1237.28	49.6	0.1	66.8	76.74	41942
47995	andrews county	3	3886.85	14.7	2.5	63.9	76.46	50011
19033	clay county	41	1469.14	30.1	36.3	46	80.29	51876
46065	jerauld county	2	1362.81	23.9	39.4	47.4	81.16	54425
26021	charlevoix county	25	1078.29	32.8	116.5	45.4	80.05	52885
19047	delaware county	41	1496.28	36.6	31.7	46.2	81.1	51998
21127	lewis county	5	1250.54	44.4	20.7	52	74.84	31156
46061	hyde county	2	2228.78	20.2	37	44.9	79.67	52133
21073	grant county	5	668.161	42.7	15.4	55.9	75.37	36093
48239	jim hogg county	3	2942.67	23.8	0.2	72.4	77.19	30696
29143	osage county	14	1571.02	43.5	11.4	54.1	78.77	45582
13027	butts county	8	475.76	49.5	0.2	61.6	74.04	34297
17037	edgar county	33	1614.54	42.4	23.6	52.6	77.33	42184
17131	moultrie county	33	870.088	40.6	13.7	51.9	78.19	62718
25999	alpena county	25	1481.12	29	84.3	43.8	78.7	40985
29115	madison county	14	1280.46	45.8	11.9	54.9	74.89	36865
56025	sheridan county	21	6535.48	17	65.6	43.7	78.4	58223
40031	custer county	18	2561.03	31.8	6.9	59.2	75.56	41652
47107	marion county	20	1290.24	62.7	3.9	56.1	74.61	38450
49039	uintah county	17	11609.3	8.9	24.8	47.3	77.99	31563
40025	cotton county	18	1638.57	32.2	1.7	61.6	75.19	41766
54049	mineral county	22	849.173	39.9	37	52.5	77.41	38815
1005	butler county	7	2011.99	58.3	0.2	63.5	73.39	36450
26097	mason county	25	1281.9	36.2	82.5	46.8	78.73	41667
18053	harrison county	26	1254.89	44.5	5.7	55.1	78.08	41862
19091	jasper county	41	1891.77	35.7	28.5	48.7	79.82	43551
19093	jefferson county	41	1128	38.1	20.3	52	80.44	42320
22109	washington parish	23	1734.07	63.2	0.1	66.8	72.79	33480
28101	pearl river county	13	2100.18	62.2	0	66.2	74.9	36230
19109	lucas county	41	1115.26	37.5	23.2	48.8	79.19	42126
51587	emporia city	19	17.8811	44.7	2.8	58.9	74.37	32391
51027	carroll county	19	1229.53	43.3	14	51.8	77.27	36023
39057	hardin county	6	1218.34	36.4	25.7	50.8	76.89	33482
55061	lincoln county	9	2276.11	32.1	56.8	41.2	79.39	45766
47161	trousdale county	20	296.144	53.2	0.4	58.1	73.84	30090
31039	dawson county	-1	2623.91	24.4	26	50.4	78.96	43055
56005	fremont county	21	23785	10.1	42.4	43.5	75.82	43633
48459	van zandt county	3	2182.21	45	2	64.6	76.08	38200
29203	sullivan county	14	1678.26	40.7	17.6	50.8	76.83	37649
21049	cumberland county	5	790.417	51.4	6.7	56.8	74.05	35549
19013	buena vista county	41	1488.99	33.1	33.9	46.8	80.88	50000
18013	clay county	26	926.19	44.5	20.1	53.2	76.66	38615
22079	st. bernard parish	23	977.746	61.9	0.1	68.8	74.31	32130
21221	washington county	5	769.159	47	12.4	56.5	77.76	37824
